,Position,Track Name,Artist,Streams,URL,TrackID,track_href,analysis_url,energy,liveness,tempo,speechiness,uri,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,type,id,mode
151,152,Girls Like (feat. Zara Larsson),Tinie Tempah,352435,https://open.spotify.com/track/0rHVd8h0cFwgLgPFem6S60,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
152,153,Rolling in the Deep,Adele,348720,https://open.spotify.com/track/1CkvWZme3pRgbzaxZnTl5X,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
153,154,H.O.L.Y.,Florida Georgia Line,346542,https://open.spotify.com/track/19PJf5HzeiVW0mdk82Swmn,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
154,155,Pick Up the Phone,Young Thug,345925,https://open.spotify.com/track/4GXl8l1MfZPf2GvpyRPJBf,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
155,156,Exchange,Bryson Tiller,345846,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
156,157,Wild Things,Alessia Cara,345103,https://open.spotify.com/track/2ZyuwVvV6Z3XJaXIFbspeE,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
157,158,Spirits,The Strumbellas,340798,https://open.spotify.com/track/5rjP15JGMxW6zdPD7nIfbI,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
158,159,NO,Meghan Trainor,339533,https://open.spotify.com/track/3ge54HUrk1ht3EX5SMhIzZ,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
159,160,Trap Queen,Fetty Wap,339514,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
160,161,Bohemian Rhapsody - Remastered 2011,Queen,339373,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
161,162,'Till I Collapse,Eminem,339227,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
162,163,All of Me,John Legend,338465,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
163,164,Let Her Go,Passenger,338365,https://open.spotify.com/track/7DFNE7NO0raLIUbgzY2rzm,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
164,165,oui,Jeremih,337062,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
165,166,Take Me To Church,Hozier,334471,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
166,167,Golden Light - feat. 6AM,Madden,331363,https://open.spotify.com/track/3T8j0WDSw7G98rNLAe2M2X,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
167,168,Radioactive,Imagine Dragons,329265,https://open.spotify.com/track/6Ep6BzIOB9tz3P4sWqiiAB,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
168,169,Ophelia,The Lumineers,329006,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
169,170,Bohemian Rhapsody,Panic! At The Disco,328533,https://open.spotify.com/track/2YSbHu9XF4bNYWt3MnIhgE,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
170,171,El Perdedor,Maluma,327864,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
171,172,Heatwave (feat. Akon),Robin Schulz,327575,https://open.spotify.com/track/2KMJ5CoxY4ECG9TZyNWmpv,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
172,173,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,327178,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
173,174,Really Really,Kevin Gates,325705,https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
174,175,Ni**as In Paris,JAY Z,324551,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
175,176,THat Part,ScHoolboy Q,318572,https://open.spotify.com/track/2yJ9GVCLMmzBBfQAnfzlwr,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
176,177,I Got the Keys,DJ Khaled,318183,https://open.spotify.com/track/2eqUZAVXjK61mZqLl4LKJJ,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
177,178,Want to Want Me,Jason Derulo,317622,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
178,179,Riptide,Vance Joy,315406,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
179,180,All The Way Up,Fat Joe,315039,https://open.spotify.com/track/61QSuw5VlC0LTS8WMO356g,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
180,181,Picky,Joey Montana,312720,https://open.spotify.com/track/0ZogPPD0uFaPXVhlZJOtSK,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
181,182,Stay With Me,Sam Smith,312064,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
182,183,Childs Play,Drake,308797,https://open.spotify.com/track/0k9RIzZtAo4DTQu0ZM6lNZ,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
183,184,Not Nice,PARTYNEXTDOOR,308153,https://open.spotify.com/track/4STaHtfguDMkWbPEo6Fwcx,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
184,185,Raging,Kygo,304346,https://open.spotify.com/track/2Vhd5uZB4brKHmM0MNxkZo,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
185,186,El Perdón,Nicky Jam,304333,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
186,187,Counting Stars,OneRepublic,304227,https://open.spotify.com/track/1QzFhzIOW7CyRJLpmq5CM0,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
187,188,If It Ain't Love,Jason Derulo,303944,https://open.spotify.com/track/5YHR8wBR5jXfGtP766NiAT,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
188,189,You Was Right,Lil Uzi Vert,303302,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
189,190,Sex With Me,Rihanna,303114,https://open.spotify.com/track/6WAxKNbZoGNzQTIvdMqkFs,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
190,191,Still Here,Drake,301693,https://open.spotify.com/track/4YJmZfvlheSziXem8HBWrj,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
191,192,Mr. Brightside,The Killers,301126,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
192,193,The Scientist,Coldplay,300327,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
193,194,With You,Drake,300220,https://open.spotify.com/track/5PMNu7kMZ4msbxiKnDTOt0,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
194,195,Runaway (U & I),Galantis,299942,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
195,196,Rap God,Eminem,299449,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
196,197,679 (feat. Remy Boyz),Fetty Wap,298651,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
197,198,MY PYT,Wale,298147,https://open.spotify.com/track/4jK1VQQGDnNOLfyVXCxGsR,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
198,199,Dark Necessities,Red Hot Chili Peppers,297581,https://open.spotify.com/track/2oaK4JLVnmRGIO9ytBE1bt,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
199,200,You Don't Know Love,Olly Murs,296452,https://open.spotify.com/track/3Iyzdie1LZW22Z9S2hIvHl,3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,0.655,0.224,118.673,0.0496,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0.00091,0,4,0.676,2,198480,-5.705,0.382,audio_features,3Iyzdie1LZW22Z9S2hIvHl,0
